;link
1230;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/doldenhornhuette-sac-2147000079/mountain-hiking/from-kandersteg-473/
1231;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/doldenhornhuette-sac-2147000079/mountain-hiking/von-kandersteg-ueber-den-felsenpfad-1491/
1232;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/doldenhornhuette-sac-2147000079/ski-touring/from-kandersteg-5082/
1233;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/binntalhuette-sac-2147000035/mountain-hiking/from-faeld-via-freichi-567/
1234;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/binntalhuette-sac-2147000035/ski-touring/from-faeld-3278/
1235;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/baltschiederklause-sac-2147000025/mountain-hiking/from-ausserberg-4/
1236;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/baltschiederklause-sac-2147000025/ski-touring/von-ausserberg-5280/
1237;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hochmatt-919/mountain-hiking/arete-du-verdy-hochmatt-cheval-blanc-1645/
1238;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/heftihuette-2147000130/mountain-hiking/von-der-hirsegg-766/
1239;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/heftihuette-2147000130/mountain-hiking/von-fluehli-lu-767/
1240;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fergenhuette-sac-2147000094/mountain-hiking/from-monbiel-or-klosters-via-schwendi-195/
1241;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schoenbielhuette-sac-2147000241/mountain-hiking/from-zermatt-via-zmutt-and-chalbermatten-249/
1242;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schoenbielhuette-sac-2147000241/mountain-hiking/von-schwarzsee-ueber-stafelalp-250/
1243;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schoenbielhuette-sac-2147000241/ski-touring/from-schwarzsee-3065/
1244;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rothornhuette-sac-2147000222/mountain-hiking/from-zermatt-via-trift-5/
1245;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rothornhuette-sac-2147000222/ski-touring/von-zermatt-3205/
1246;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/arbenbiwak-sac-2147000016/mountain-hiking/from-zermatt-via-zmutt-and-arbengandegge-2291/
1247;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/spannorthuette-sac-2147000255/mountain-hiking/from-engelberg-herrenruetiboden-via-alp-staefeli-356/
1248;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/spannorthuette-sac-2147000255/mountain-hiking/von-bruesti-ueber-den-surenenpass-777/
1249;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/spannorthuette-sac-2147000255/ski-touring/von-der-talstation-fuerenalpbahn-3314/
1250;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salbithuette-sac-2147000229/mountain-hiking/from-goeschenen-284/
1251;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salbithuette-sac-2147000229/mountain-hiking/von-ulmi-parkplatz-bei-p-1195-285/
1252;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salbithuette-sac-2147000229/mountain-hiking/von-wassen-ueber-rohr-und-die-bandluecke-349/
1253;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salbithuette-sac-2147000229/ski-touring/von-goeschenen-3055/
1254;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-cavardiras-cas-2147000059/mountain-hiking/von-sumvitg-durch-das-val-russein-369/
1255;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-cavardiras-cas-2147000059/mountain-hiking/from-bristen-or-hinterbalmhuette-367/
1256;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-cavardiras-cas-2147000059/mountain-hiking/von-disentis-caischavedra-bergstation-ueber-den-brunnipass-368/
1257;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-cavardiras-cas-2147000059/ski-touring/von-disentis-ueber-piz-ault-3303/
1258;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-cavardiras-cas-2147000059/ski-touring/von-disentis-ueber-den-brunnipass-5195/
1259;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sparrhorn-sparrhoru-1836/mountain-hiking/s-grat-2209/
1260;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/laenta-huette-sac-2147000147/mountain-hiking/from-zervreila-via-laentatal-204/
1261;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/laenta-huette-sac-2147000147/ski-touring/from-zervreila-3064/
1262;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gitschenhoerelihuette-2147000115/mountain-hiking/von-st-jakob-im-grosstal-1225/
1263;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-del-forno-cas-2147000100/mountain-hiking/from-passo-del-maloja-19/
1264;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-del-forno-cas-2147000100/ski-touring/from-maloja-3213/
1265;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kesch-huette-sac-2147000140/mountain-hiking/from-chants-berguen-199/
1266;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kesch-huette-sac-2147000140/ski-touring/von-berguen-durch-das-val-tuors-3061/
1267;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kesch-huette-sac-2147000140/ski-touring/von-sand-ueber-den-sertigpass-5952/
1268;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kesch-huette-sac-2147000140/ski-touring/von-zuoz-skigebiet-via-piz-viroula-grat-und-fuorcla-viluoch-5953/
1269;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kesch-huette-sac-2147000140/ski-touring/from-station-berguen-via-piz-darlux-3063/
1270;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kesch-huette-sac-2147000140/snowshoeing/von-berguen-4289/
1271;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kesch-huette-sac-2147000140/snowshoeing/von-chinuos-chel-4291/
1272;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sidelenhuette-2147000248/mountain-hiking/vom-furkapass-galenboedmen-1268/
1273;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sidelenhuette-2147000248/mountain-hiking/von-der-furkapassstrasse-parkplatz-sidelenbach-1269/
1274;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chelenalphuette-sac-2147000062/mountain-hiking/from-goescheneralp-275/
1275;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chelenalphuette-sac-2147000062/ski-touring/from-goeschenen-2943/
1276;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/grassenbiwak-sac-2147000120/mountain-hiking/from-engelberg-via-ober-staefeli-and-gorisegg-355/
1277;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/grassenbiwak-sac-2147000120/ski-touring/von-gadmen-ueber-den-wendenboden-3296/
1278;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/grassenbiwak-sac-2147000120/ski-touring/von-der-titlis-bergstation-6510/
1279;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fusshornbiwak-2147000103/mountain-hiking/von-der-belalp-402/
1280;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fusshornbiwak-2147000103/ski-touring/von-der-moosfluh-ueber-den-grossen-aletschgletscher-6490/
1281;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/lohnerhuette-sac-2147000157/mountain-hiking/from-adelboden-457/
1282;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/lohnerhuette-sac-2147000157/mountain-hiking/from-engstligenalp-458/
1283;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/balmhornhuette-sac-2147000024/mountain-hiking/from-eggenschwand-kandersteg-through-gasteretal-468/
1284;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/oberaletschhuette-sac-2147000193/mountain-hiking/from-belalp-393/
1285;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/oberaletschhuette-sac-2147000193/ski-touring/from-belalp-3148/
1286;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/oberaletschhuette-sac-2147000193/ski-touring/von-der-konkordiahuette-sac-ueber-die-geissluecke-6796/
1287;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildhornhuette-sac-2147000293/mountain-hiking/lenk-iffigenalp-wildhornhuette-sac-460/
1288;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildhornhuette-sac-2147000293/mountain-hiking/betelberg-stuebleni-tungelpass-461/
1289;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildhornhuette-sac-2147000293/mountain-hiking/von-lauenen-ueber-chueetungel-und-den-haengstesprung-462/
1290;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildhornhuette-sac-2147000293/ski-touring/from-iffigenalp-3183/
1291;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-quarnei-2147000214/mountain-hiking/von-dagro-2129/
1292;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-quarnei-2147000214/ski-touring/da-drago-filovia-da-malvaglia-4930/
1293;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-campo-tencia-cas-2147000055/mountain-hiking/from-dalpe-2142/
1294;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-campo-tencia-cas-2147000055/mountain-hiking/vom-lago-tremorgio-und-der-capanna-leit-2144/
1295;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-campo-tencia-cas-2147000055/ski-touring/from-dalpe-1150/
1296;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-salei-2147000231/mountain-hiking/von-der-seilbahn-vergeletto-salei-2146/
1297;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-salei-2147000231/mountain-hiking/von-comologno-2147/
1298;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cava-2147000058/mountain-hiking/from-biborgh-via-alpe-di-cava-1761/
1299;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cava-2147000058/mountain-hiking/von-biasca-ueber-die-forcarella-di-lago-1762/
1300;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cava-2147000058/mountain-hiking/from-capanna-brogoldone-to-capanna-cava-900/
1301;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-cava-2147000058/ski-touring/da-pontinoretto-4479/
1302;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-corno-gries-cas-2147000068/mountain-hiking/from-the-nufenenpass-road-via-alp-corno-568/
1303;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-corno-gries-cas-2147000068/ski-touring/from-allacqua-3200/
1304;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cima-di-gana-bianca-739/mountain-hiking/traverse-from-dagro-to-capanna-quarnei-901/
1305;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-punteglias-cas-2147000213/mountain-hiking/from-trun-384/
1306;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-punteglias-cas-2147000213/via-ferrata/via-ferrata-camona-da-punteglias-cas-2358/
1307;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-punteglias-cas-2147000213/ski-touring/from-sogn-benedetg-or-rabius-surrein-3304/
1308;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/glaernischhuette-sac-2147000116/mountain-hiking/from-kloental-via-chaeseren-406/
1309;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/glaernischhuette-sac-2147000116/ski-touring/von-plaetz-kloental-ueber-baechistafel-oder-den-sommerweg-3311/
1310;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/skihuette-obererbs-2147303909/mountain-hiking/from-bueelstafel-to-obererbs-1588/
1311;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-alpe-sponda-2147000257/mountain-hiking/from-chironico-via-cala-1757/
1312;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-alpe-sponda-2147000257/ski-touring/da-chironico-4478/
1313;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-bovarina-2147000043/mountain-hiking/from-campo-blenio-1713/
1314;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-bovarina-2147000043/mountain-hiking/vom-lukmanierpass-1715/
1315;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-bovarina-2147000043/mountain-hiking/from-capanna-scaletta-on-the-sentiero-degli-stambecchi-to-capanna-bovarina-906/
1316;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-brogoldone-2147000047/mountain-hiking/from-monti-di-sauru-1686/
1317;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-brogoldone-2147000047/mountain-hiking/von-landarenca-1687/
1318;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-scaletta-sat-2147000236/mountain-hiking/from-ghirone-through-val-camadra-1720/
1319;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-scaletta-sat-2147000236/ski-touring/von-ghirone-cozzera-5613/
1320;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/diethelm-500/mountain-hiking/traverse-of-fluebrig-from-south-to-north-821/
1321;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-molare-1187/mountain-hiking/molare-pizzo-molare-cari-1022/
1322;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/grosses-schinhorn-1714/mountain-hiking/south-face-from-geisspfadsee-928/
1323;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-straciugo-1894/mountain-hiking/south-west-ridge-935/
1324;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/mattwaldhorn-1142/mountain-hiking/west-ridge-from-gspon-via-simelihorn-936/
1325;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gross-muttenhorn-1258/mountain-hiking/from-taelliluecke-and-over-the-west-ridge-866/
1326;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tochuhorn-1982/mountain-hiking/traverse-north-ridge-west-ridge-930/
1327;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/eggerhorn-545/mountain-hiking/traverse-eggerhorn-grosses-fuelhorn-holzjihorn-925/
1328;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hohsandhorn-931/mountain-hiking/south-west-ridge-from-mittlebaergpass-927/
1329;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wenghorn-2199/mountain-hiking/traverse-north-south-931/
1330;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/trifthuette-sac-2147000277/mountain-hiking/from-bergstation-underi-trift-cable-car-station-277/
1331;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/trifthuette-sac-2147000277/ski-touring/from-hotel-belvedere-furkapass-via-undri-triftlimi-3255/
1332;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/trifthuette-sac-2147000277/ski-touring/von-guttannen-ueber-den-furtwangsattel-6237/
1333;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/trifthuette-sac-2147000277/ski-touring/von-der-albert-heim-huette-ueber-den-noerdlichen-tiefensattel-6236/
1334;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/baechlitalhuette-sac-2147000021/mountain-hiking/starting-from-the-raeterichsboden-dam-482/
1335;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/baechlitalhuette-sac-2147000021/ski-touring/from-the-handegg-gerstenegg-top-station-2937/
1336;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/dossenhuette-sac-2147000082/mountain-hiking/from-urbachtal-486/
1337;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/dossenhuette-sac-2147000082/mountain-hiking/from-rosenlaui-484/
1338;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/guggihuette-sac-2147000128/mountain-hiking/from-eigergletscher-station-478/
1339;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schreckhornhuette-sac-2147000243/mountain-hiking/from-pfingstegg-grindelwald-480/
1340;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schreckhornhuette-sac-2147000243/ski-touring/von-der-station-eismeer-via-ochsejoch-7167/
1341;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schreckhornhuette-sac-2147000243/ski-touring/von-der-station-eismeer-via-zaesenberg-7011/
1342;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rosenlauibiwak-sac-2147000220/mountain-hiking/from-rosenlaui-1493/
1343;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rosenlauibiwak-sac-2147000220/ski-touring/von-rosenlaui-3154/
1344;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gruebenhuette-aacbs-2147000125/mountain-hiking/von-der-handegg-1382/
1345;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/lauteraarhuette-sac-2147000148/mountain-hiking/from-summerloch-or-the-grimselhospiz-488/
1346;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/lauteraarhuette-sac-2147000148/ski-touring/von-oberwald-3152/
1347;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/lauteraarhuette-sac-2147000148/ski-touring/from-the-top-station-of-the-kwo-werkbahn-cableway-via-brandlammcouloir-3153/
1348;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schmadrihuette-aacb-2147000240/mountain-hiking/von-stechelberg-479/
1349;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-blanch-6133/mountain-hiking/traverse-east-face-north-ridge-836/
1350;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-cotschen-3417/mountain-hiking/south-east-ridge-851/
1351;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/corn-da-muerasciola-1238/mountain-hiking/west-ridge-838/
1352;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-cam-275/mountain-hiking/north-ridge-from-casaccia-to-vicosoprano-691/
1353;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-minor-1168/mountain-hiking/south-west-face-and-west-ridge-837/
1354;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cima-da-li-gandi-rossi-743/mountain-hiking/south-east-ridge-839/
1355;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-durezza-2091/mountain-hiking/north-east-ridge-847/
1356;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-amalia-7832/mountain-hiking/north-ridge-844/
1357;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizz-gallagiun-729/mountain-hiking/from-soglio-on-the-east-face-685/
1358;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/buerkelkopf-263/mountain-hiking/traverse-west-east-858/
1359;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gelmerhuette-sac-2147000112/mountain-hiking/from-chueenzentennlen-280/
1360;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gelmerhuette-sac-2147000112/mountain-hiking/from-gelmerbahns-summit-station-281/
1361;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gelmerhuette-sac-2147000112/ski-touring/from-handegg-or-the-cable-car-mountain-station-gerstenegg-3999/
1362;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/mont-vully-wistenlacher-berg-8212/mountain-hiking/la-sauge-mont-vully-praz-sugiez-1843/
1363;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/almagellerhuette-sac-2147000008/mountain-hiking/from-saas-almagell-via-almagelleralp-562/
1364;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/almagellerhuette-sac-2147000008/ski-touring/von-saas-almagell-3277/
1365;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tierberglihuette-sac-2147000269/mountain-hiking/from-hotel-steingletscher-276/
1366;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tierberglihuette-sac-2147000269/via-ferrata/tierbergli-via-ferrata-674/
1367;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tierberglihuette-sac-2147000269/ski-touring/from-steingletscher-or-gadmen-3056/
